Annee (0);jour (0);mois (0);dist ÌÊ la cÌ«te (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol ÌÊ bord; Kidnapping;blessÌ©es; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;new_type;newDescriptif;Guns;mousson;distance au port
2010.0;27.0;10.0;;BCD;13:18N;068:56E;Tanker;Hong Kong;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;two skiffs chased and fried upon the tanker underway. alarm raised, crew alerted and speed increased. effective anti piracy measures resulted in skiffs aborting the attack. an unlit suspected mother vessel was detected on the radar at a distance of 14 nm.;13.3;68.9333333333;20.0;Tanker;two skiffs chased and fried upon the tanker underway. alarm raised, crew alerted and speed increased. effective anti piracy measures resulted in skiffs aborting the attack. an unlit suspected mother vessel was detected on the radar at a distance of 14 nm.;0;0;574.771016153
2010.0;27.0;10.0;;BCD;10:51N;063:28E;Container;Hong Kong;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;pirates in two skiffs chased and attempted to board the ship underway. ship managed to evade the attack.;10.85;63.4666666667;20.0;Other;pirates in two skiffs chased and attempted to board the ship underway. ship managed to evade the attack.;0;0;1223.67037515
2010.0;28.0;10.0;;BCD;04:10S;039:56E;Container;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;six armed pirates in a skiff attempted to board the ship underway. warning shots were fired.  ship evaded the attack.;-4.16666666667;39.9333333333;20.0;Other;six armed pirates in a skiff attempted to board the ship underway. warning shots were fired.  ship evaded the attack.;0;0;33.3465307087
2010.0;29.0;10.0;;BCD;04:22S;039:58E;Product Tanker;Liberia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;pirates armed with rpg and ak47 in two skiffs fired upon the tanker with intent to board. security team onboard took preventive measures, resulted in the pirates aborted the attempted boarding and moved to their mother vessel.;-4.36666666667;39.9666666667;20.0;Tanker;pirates armed with rpg and ak47 in two skiffs fired upon the tanker with intent to board. security team onboard took preventive measures, resulted in the pirates aborted the attempted boarding and moved to their mother vessel.;0;0;48.3372385201
2010.0;2.0;11.0;;BCD;03:58.6S;043:49.0E;Bulk Carrier;Panama;Steaming;Fired upon;7;7;;0;0;1;0;0;1;seven pirates armed with rpg and automatic guns in two skiffs chased and fired upon the ship underway with intent to hijack. ship raised alarm, rocket flares fired and armed security team onboard took preventive measures, resulting in the pirates aborting the attempted boarding. no damages to the ship and injuries to crew.;-3.96833333333;43.8166666667;21.0;Vehicle Carrier;seven pirates armed with rpg and automatic guns in two skiffs chased and fired upon the ship underway with intent to hijack. ship raised alarm, rocket flares fired and armed security team onboard took preventive measures, resulting in the pirates aborting the attempted boarding. no damages to the ship and injuries to crew.;1;0;462.826233374
2010.0;2.0;11.0;;BCD;04:01S;041:38E;Bulk Carrier;Panama;Steaming;Fired upon;7;7;;0;0;0;0;0;0;seven pirates in a white coloured boat with machine gun mounted on the boat, chased and fired upon the ship underway with intent to hijack. ship raised alarm, took evasive manoeuvres and armed security team onboard fired hand flares and took preventive measures, resulting in the pirates aborting the attempted boarding. all crew are safe.;-4.01666666667;41.6333333333;21.0;Vehicle Carrier;seven pirates in a white coloured boat with machine gun mounted on the boat, chased and fired upon the ship underway with intent to hijack. ship raised alarm, took evasive manoeuvres and armed security team onboard fired hand flares and took preventive measures, resulting in the pirates aborting the attempted boarding. all crew are safe.;1;0;220.307571609
2010.0;2.0;11.0;;BCD;07:18.8N;064:10.1E;Tanker;Liberia;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;a pirate  mother vessel was seen  lowering  two skiffs that approached the tanker at  20 knots. five to six armed persons in each skiff were sighted when the skiffs reached about 500 metres. security team onboard fired hand flares and warning shots. the  skiffs backed off.;7.30222222222;64.1669444444;21.0;Tanker;a pirate  mother vessel was seen  lowering  two skiffs that approached the tanker at  20 knots. five to six armed persons in each skiff were sighted when the skiffs reached about 500 metres. security team onboard fired hand flares and warning shots. the  skiffs backed off.;0;0;1089.6550151
2010.0;5.0;11.0;;BCD;05:24S;040:43E;Product Tanker;Denmark;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;heavily armed pirates in a skiff chased and fired upon the tanker underway. the tanker made evasive manoeuvres, contacted the coalition forces and managed to escape. the skiff was deployed by pirates from a previously hijacked general cargo ship, which was being used as a mother ship.;-5.4;40.7166666667;21.0;Tanker;heavily armed pirates in a skiff chased and fired upon the tanker underway. the tanker made evasive manoeuvres, contacted the coalition forces and managed to escape. the skiff was deployed by pirates from a previously hijacked general cargo ship, which was being used as a mother ship.;0;0;187.341628353
2010.0;6.0;11.0;;BCD;01:48S;042:31E;Warship;Spain;Steaming;Fired upon;-1;-1;;0;1;1;0;0;0;armed pirates onboard the pirated ship mv izumi with hostages onboard, fired upon the warship escorting an african union military mission chartered ship. the spanish warship increased speed and manoeuvred in order to place herself between the pirated ship and her escort. the attack was foiled without injury or damage due to the quick reaction and efficiency of the warship's crew. the warship defended herself and her escort with minimal force in order not to endanger the lives of the hostages. the warship and her escort continued towards mombasa, kenya.;-1.8;42.5166666667;21.0;Military;armed pirates onboard the pirated ship mv izumi with hostages onboard, fired upon the warship escorting an african union military mission chartered ship. the spanish warship increased speed and manoeuvred in order to place herself between the pirated ship and her escort. the attack was foiled without injury or damage due to the quick reaction and efficiency of the warship's crew. the warship defended herself and her escort with minimal force in order not to endanger the lives of the hostages. the warship and her escort continued towards mombasa, kenya.;0;0;405.435694246
2010.0;8.0;11.0;;BCD;06:43S;051:15E;Product Tanker;Bahamas;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;pirates in a skiff chased and opened fire on the tanker underway.  crew went into citadel. four crew remained on bridge and manoeuvred the tanker. pirates fired rpg on the tanker.  tanker managed to evade hijack. further report awaited.;-6.71666666667;51.25;21.0;Tanker;pirates in a skiff chased and opened fire on the tanker underway.  crew went into citadel. four crew remained on bridge and manoeuvred the tanker. pirates fired rpg on the tanker.  tanker managed to evade hijack. further report awaited.;0;0;520.812461554
2010.0;9.0;11.0;;BCD;01:05N;053:10E;Chemical Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;pirates armed with rpg and rifles in two skiffs chased and fired upon the tanker. the tanker sent a distress signal and all crew members retreated to the citadel. upon receiving the distress the imb piracy reporting centre immediately contacted the authorities for assistance.  meanwhile, the armed security team onboard the tanker exchanged fire with the pirates who aborted the attack.  tanker sustained some damage from rpg.;1.08333333333;53.1666666667;21.0;Tanker;pirates armed with rpg and rifles in two skiffs chased and fired upon the tanker. the tanker sent a distress signal and all crew members retreated to the citadel. upon receiving the distress the imb piracy reporting centre immediately contacted the authorities for assistance.  meanwhile, the armed security team onboard the tanker exchanged fire with the pirates who aborted the attack.  tanker sustained some damage from rpg.;1;0;681.925614514
2010.0;9.0;11.0;;BCD;06:03.0N;065:00.0E;Container;Cyprus;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;pirates in two white coloured skiffs chased and fired upon the ship underway. ship managed to evade the boarding. a suspected mother vessel was sighted a short distance away.;6.05;65.0;21.0;Other;pirates in two white coloured skiffs chased and fired upon the ship underway. ship managed to evade the boarding. a suspected mother vessel was sighted a short distance away.;0;0;964.762789683
2010.0;11.0;11.0;;BCD;17:15N;065:23E;Tanker;France;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;pirates chased and opened fire on the tanker underway. due to anti piracy measures, the tanker evaded the attack.;17.25;65.3833333333;21.0;Tanker;pirates chased and opened fire on the tanker underway. due to anti piracy measures, the tanker evaded the attack.;0;0;754.893563214
2010.0;11.0;11.0;;BCD;00:50.5S;049:32.5E;Ro-Ro;Italy;Steaming;Fired upon;7;7;;0;0;0;0;0;0;seven pirates armed with automatic weapons chased the ship. effective anti piracy measures resulted in the pirates aborting the attempt.;-0.834722222222;49.5347222222;21.0;Vehicle Carrier;seven pirates armed with automatic weapons chased the ship. effective anti piracy measures resulted in the pirates aborting the attempt.;1;0;563.483311562
2010.0;16.0;11.0;;BCD;04:01.7S;039:57.5E;Bulk Carrier;Bahamas;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;six masked pirates  armed with automatic weapons in a skiff, fired upon the drifting ship with intent to hijack. ship increased speed and took evasive manoeuvres. the pirates aborted the attempted boarding due to the barbed wire and electrical fencing around the ship. no injuries to crew. port control informed.;-4.01861111111;39.9513888889;22.0;Vehicle Carrier;six masked pirates  armed with automatic weapons in a skiff, fired upon the drifting ship with intent to hijack. ship increased speed and took evasive manoeuvres. the pirates aborted the attempted boarding due to the barbed wire and electrical fencing around the ship. no injuries to crew. port control informed.;1;0;33.8867852798
2010.0;16.0;11.0;;BCD;05:09N;066:42E;Tanker;Liberia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;armed pirates in a skiff launched by a mother vessel, chased and fired upon the tanker underway. tanker took evasive manoeuvres and managed to evade the attack. no injuries to crew and no damages to the tanker.;5.15;66.7;22.0;Tanker;armed pirates in a skiff launched by a mother vessel, chased and fired upon the tanker underway. tanker took evasive manoeuvres and managed to evade the attack. no injuries to crew and no damages to the tanker.;0;0;762.002839679
2010.0;18.0;11.0;;BCD;12:25N;066:33E;General Cargo;China;Steaming;Fired upon;-1;-1;;0;0;1;0;0;1;pirates armed with guns and rpg in two skiffs chased and opened fire at the ship underway. due to anti piracy measures, the ship managed to evade the attack. one crew injured.;12.4166666667;66.55;22.0;Vehicle Carrier;pirates armed with guns and rpg in two skiffs chased and opened fire at the ship underway. due to anti piracy measures, the ship managed to evade the attack. one crew injured.;1;0;850.806341337
2010.0;18.0;11.0;;BCD;01:18S;052:47E;Container;Antigua & Barbuda;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;pirates armed with guns and rpg in two skiffs chased and fired upon the ship underway. ship increased speed, adopted anti-piracy measures and managed to evade the attempted boarding.;-1.3;52.7833333333;22.0;Other;pirates armed with guns and rpg in two skiffs chased and fired upon the ship underway. ship increased speed, adopted anti-piracy measures and managed to evade the attempted boarding.;1;0;474.155495973
