;Unnamed: 0;Unnamed: 0.1;Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area
254;254;254;2008;3;2;;A;04:46S;039:20E;General Cargo;Panama;Anchored;Boarded;2;12;;0;0;0;0;0;0;0330 LT Anchored Boarded MSC Emilia S General Cargo Panama 10932 7026522 04:46S дус 039:20E, Dar Es Salaam Anchorage Area 4, Tanzania Twelve robbers in a speedboat approached the ship at anchor. Two robbers boarded the ship. Alert crew raised alarm, SSAS activated and port control informed. Ship's crew mustered and took necessary anti-piracy measures. The robbers jumped into the water and escaped in their waiting boat. Police patrol boat came for investigation.;-4.76666666667;39.3333333333;3.0;0330 lt anchored boarded msc emilia s general cargo panama 10932 7026522 04:46s дус 039:20e, dar es salaam anchorage area 4, tanzania twelve robbers in a speedboat approached the ship at anchor. two robbers boarded the ship. alert crew raised alarm, ssas activated and port control informed. ship's crew mustered and took necessary anti-piracy measures. the robbers jumped into the water and escaped in their waiting boat. police patrol boat came for investigation.;0;0;85.0123099966;13.3268891832;5;9
255;255;255;2008;14;2;;A;06:43.5S;039:43.8E;Container;Netherlands;Steaming;Boarded;3;3;;0;0;0;0;0;0;0341 LT Steaming Boarded Safmarine Cotonou Container Netherlands 21054 8417223 06:43.5S дус 039:43.8E, 20 NM Off Tanzania Coast, Tanzania Three pirates boarded the ship from a small wooden boat equipped with an out board engine.  The ship was drifting, awaiting berthing instructions. Alert duty crew noticed the pirates and the alarm was raised, shipду»s whistle sounded, crew mustered and master increased speed. Pirates fled immediately. Upon inspection, two containers were found opened.;-6.71805555556;39.7188888889;3.0;0341 lt steaming boarded safmarine cotonou container netherlands 21054 8417223 06:43.5s дус 039:43.8e, 20 nm off tanzania coast, tanzania three pirates boarded the ship from a small wooden boat equipped with an out board engine.  the ship was drifting, awaiting berthing instructions. alert duty crew noticed the pirates and the alarm was raised, shipду»s whistle sounded, crew mustered and master increased speed. pirates fled immediately. upon inspection, two containers were found opened.;0;0;48.0297821564;31.397135408;3;9
256;256;256;2008;9;3;;A;06:31.8S;039:51.5E;Container;Cyprus;Steaming;Boarded;-1;-1;;1;0;0;0;0;0;0445 LT Steaming Boarded Nordstar Container Cyprus 16803 9149873 06:31.8S дус 039:51.5E, 35 NM Off Dar Es Salaam Pilot Station, Tanzania Whilst drifting and waiting for pilot, the deck patrol onboard spotted one speedboat with ten persons near the fore part of the ship. Crew alerted.  Upon inspection, it was discovered that some shipду»s stores were stolen and some containers seals broken and contents stolen.  Port control informed.;-6.51888888889;39.8513888889;5.0;0445 lt steaming boarded nordstar container cyprus 16803 9149873 06:31.8s дус 039:51.5e, 35 nm off dar es salaam pilot station, tanzania whilst drifting and waiting for pilot, the deck patrol onboard spotted one speedboat with ten persons near the fore part of the ship. crew alerted.  upon inspection, it was discovered that some shipду»s stores were stolen and some containers seals broken and contents stolen.  port control informed.;0;0;70.1868552119;32.9913001791;3;9
257;257;257;2008;19;3;;A;05:01S;039:11E;Container;Antigua & Barbuda;Anchored;Boarded;-1;-1;;0;0;0;0;0;0;0300 LT Anchored Boarded MOL Rise Container Antigua & Barbuda 12997 9007506 05:01S дус 039:11E, Tanga Anchorage, Tanzania A robber from a fishing boat boarded an anchored container ship. The robber jumped overboard as soon as the anti-piracy crew spotted him. Alarm raised, crew mustered and searched the ship. Nothing stolen. The watch keepers noticed seven more people in the boat.;-5.01666666667;39.1833333333;6.0;0300 lt anchored boarded mol rise container antigua & barbuda 12997 9007506 05:01s дус 039:11e, tanga anchorage, tanzania a robber from a fishing boat boarded an anchored container ship. the robber jumped overboard as soon as the anti-piracy crew spotted him. alarm raised, crew mustered and searched the ship. nothing stolen. the watch keepers noticed seven more people in the boat.;0;0;117.123022306;3.72865468675;5;9
258;258;258;2008;8;4;;A;06:46.4S;039:20.5E;Container;Cyprus;Anchored;Boarded;1;1;;1;0;0;0;0;0;0247 LT Anchored Boarded Hudson River Container Cyprus 9940 9330848 06:46.4S дус 039:20.5E, Dar Es Salaam Anchorage No.6, Tanzania Anti piracy watchman sighted one robber near the boson store, on a ship at anchor.  On sighting the watchman, the robber jumped overboard and escaped in a waiting boat.  Alarm raised. Investigations indicated duty watch keepers had abandoned their stations to look into a noise they had heard, allowing the robber to access the ship unnoticed. Shipду»s stores were found stolen.;-6.76777777778;39.3347222222;7.0;0247 lt anchored boarded hudson river container cyprus 9940 9330848 06:46.4s дус 039:20.5e, dar es salaam anchorage no.6, tanzania anti piracy watchman sighted one robber near the boson store, on a ship at anchor.  on sighting the watchman, the robber jumped overboard and escaped in a waiting boat.  alarm raised. investigations indicated duty watch keepers had abandoned their stations to look into a noise they had heard, allowing the robber to access the ship unnoticed. shipду»s stores were found stolen.;0;0;8.20313484587;5.2855690843;3;9
259;259;259;2008;22;4;;A;06:41.0S;039:42.1E;Container;Marshall Islands;Anchored;Boarded;8;8;;1;0;0;0;1;0;2150 LT Anchored Boarded Sean Rickmers Container Marshall Islands 16986 9197349 06:41.0S дус 039:42.1E, 28NM Off Dar Es Salaam Pilot Station, Tanzania Eight robbers armed with long knives boarded an anchored ship. They tied up the duty crew and stole his personal belongings, shipду»s stores and property. They broke open three containers and stole its contents. Robbers escaped once the alarm was raised.  Local authorities informed.;-6.68333333333;39.7002777778;8.0;2150 lt anchored boarded sean rickmers container marshall islands 16986 9197349 06:41.0s дус 039:42.1e, 28nm off dar es salaam pilot station, tanzania eight robbers armed with long knives boarded an anchored ship. they tied up the duty crew and stole his personal belongings, shipду»s stores and property. they broke open three containers and stole its contents. robbers escaped once the alarm was raised.  local authorities informed.;0;0;47.2582198631;30.1938103777;3;9
260;260;260;2008;19;7;;A;06:39.9S;039:25.8E;Container;Liberia;Steaming;Boarded;-1;-1;;1;0;0;0;0;0;2040 LT Steaming Boarded Lissy Schulte Container Liberia 16800 9102497 06:39.9S дус 039:25.8E, 15 NM Off Dar Es Salaam, Tanzania Duty watchman on board the ship, drifting, noticed a robber on the forecastle deck. Alarm raised and shipду»s whistle sounded. Robber escaped. A ten-meter long orange boat with five people in it was noticed slowly moving away from the ship. Port control informed. No stores stolen.;-6.6525;39.4188888889;14.0;2040 lt steaming boarded lissy schulte container liberia 16800 9102497 06:39.9s дус 039:25.8e, 15 nm off dar es salaam, tanzania duty watchman on board the ship, drifting, noticed a robber on the forecastle deck. alarm raised and shipду»s whistle sounded. robber escaped. a ten-meter long orange boat with five people in it was noticed slowly moving away from the ship. port control informed. no stores stolen.;0;1;23.9309083888;17.6275097527;3;9
261;261;261;2008;29;8;;A;06:46.95S;039:21.68E;Container;Germany;Anchored;Boarded;1;1;;1;0;0;0;0;0;2005 LT Anchored Boarded MOL Ultimate Container Germany 16803 9217553 06:46.95S дус 039:21.68E, Dar Es Salaam Anchorage, Tanzania Robbers boarded the ship at anchor. Duty crew noticed one robber on the stbd side armed with a knife. The robber threw a lashing bar towards the duty crew who escaped and informed the bridge. Alarm raised, crew mustered and rushed to forecastle. The robbers escaped upon hearing the alarm. Crew found one container opened and ship's stores stolen. Port control informed. Ship weighed anchor and proceeded further out to sea for drifting.;-6.79305555556;39.3688888889;16.0;2005 lt anchored boarded mol ultimate container germany 16803 9217553 06:46.95s дус 039:21.68e, dar es salaam anchorage, tanzania robbers boarded the ship at anchor. duty crew noticed one robber on the stbd side armed with a knife. the robber threw a lashing bar towards the duty crew who escaped and informed the bridge. alarm raised, crew mustered and rushed to forecastle. the robbers escaped upon hearing the alarm. crew found one container opened and ship's stores stolen. port control informed. ship weighed anchor and proceeded further out to sea for drifting.;0;1;8.82197968122;4.81347726101;3;9
262;262;262;2008;30;8;;A;06:47.4S;039:40.2E;Container;Hong Kong;Steaming;Boarded;3;3;;0;0;0;0;1;0;0001 LT Steaming Boarded Kota Hapas Container Hong Kong 13491 9238624 06:47.4S дус 039:40.2E, Dar Es Salaam Roads, Tanzania Three pirates armed with knives boarded the ship drifting. Another three pirates were noticed climbing up using a knotted line.  However, when the pirates were noticed, ship raised alarm and started engine.  The pirates fled empty handed.;-6.78444444444;39.6672222222;16.0;0001 lt steaming boarded kota hapas container hong kong 13491 9238624 06:47.4s дус 039:40.2e, dar es salaam roads, tanzania three pirates armed with knives boarded the ship drifting. another three pirates were noticed climbing up using a knotted line.  however, when the pirates were noticed, ship raised alarm and started engine.  the pirates fled empty handed.;0;1;40.9510608168;22.5679017721;3;9
263;263;263;2008;30;8;;A;06:48.6S;039:32.3E;Container;Singapore;Steaming;Boarded;5;5;;1;0;1;0;1;0;2300 LT Steaming Boarded Pac Antlia Container Singapore 13764 9238870 06:48.6S дус 039:32.3E, Dar Es Salaam Outer Roads, Tanzania Five pirates armed with knives boarded the ship drifting.  Two of the pirates tried to attack the duty A/B on the forecastle, who informed the duty officer. Alarm raised and main engine started and crew mustered.  On hearing the shipду»s whistle, the pirates released the duty A/B and jumped overboard. No stores were stolen and no crew was injured.  Port control was informed.;-6.80166666667;39.5341666667;16.0;2300 lt steaming boarded pac antlia container singapore 13764 9238870 06:48.6s дус 039:32.3e, dar es salaam outer roads, tanzania five pirates armed with knives boarded the ship drifting.  two of the pirates tried to attack the duty a/b on the forecastle, who informed the duty officer. alarm raised and main engine started and crew mustered.  on hearing the shipду»s whistle, the pirates released the duty a/b and jumped overboard. no stores were stolen and no crew was injured.  port control was informed.;0;1;26.1200489626;9.62450345883;3;9
264;264;264;2008;18;9;;A;06:40.00S;039:35.00E;Product Tanker;Denmark;Steaming;Boarded;6;6;;1;0;0;0;0;0;0045 UTC Steaming Boarded  Torm Freya Product Tanker Denmark 30058 9250490 06:40.00S дус 039:35.00E,  18 NM Off Dar Es Salaam, Tanzania Six pirates boarded the tanker drifting. They broke forward store and stole ship's stores. Alarm raised and crew mustered. Pirates jumped overboard and escaped with stolen stores in a waiting small craft.;-6.66666666667;39.5833333333;18.0;0045 utc steaming boarded  torm freya product tanker denmark 30058 9250490 06:40.00s дус 039:35.00e,  18 nm off dar es salaam, tanzania six pirates boarded the tanker drifting. they broke forward store and stole ship's stores. alarm raised and crew mustered. pirates jumped overboard and escaped with stolen stores in a waiting small craft.;0;1;36.3438477753;22.3708113484;3;9
265;265;265;2008;20;9;;A;06:44.06S;039:26.06E;Container;Liberia;Steaming;Boarded;-1;-1;;1;1;0;0;1;0;2130 UTC Steaming Boarded Safmarine Asia Container Liberia 21887 8413887 06:44.06S дус 039:26.06E, Dar Es Salaam Anchorage, Tanzania 16 pirates, in a 15-meter long boat, armed with knives boarded the ship awaiting pilot. The pirates gained access to the ship via the forecastle deck. They took hostage three duty crew and tied them up. The pirates broke into three containers and stole cargo. D/O sent another crew to check the status of the three duty crewmembers who were not responding. The crew noticed the pirates and informed D/O who raised the alarm. All crew mustered and searched the forecastle. Pirates jumped overboard and escaped with crew personal belongings, ship's stores and property.;-6.735;39.435;18.0;2130 utc steaming boarded safmarine asia container liberia 21887 8413887 06:44.06s дус 039:26.06e, dar es salaam anchorage, tanzania 16 pirates, in a 15-meter long boat, armed with knives boarded the ship awaiting pilot. the pirates gained access to the ship via the forecastle deck. they took hostage three duty crew and tied them up. the pirates broke into three containers and stole cargo. d/o sent another crew to check the status of the three duty crewmembers who were not responding. the crew noticed the pirates and informed d/o who raised the alarm. all crew mustered and searched the forecastle. pirates jumped overboard and escaped with crew personal belongings, ship's stores and property.;0;1;18.4654313593;13.5185854892;3;9
266;266;266;2008;23;9;;A;06:45S;039:20E;Container;Cyprus;Anchored;Boarded;6;6;;0;0;0;0;0;0;2150 UTC Anchored Boarded Nordstar Container Cyprus 16803 9149873 06:45S дус 039:20E, Dar Es Salaam Anchorage, Tanzania About six robbers boarded the ship.  Alarm raised and crew mustered.  On seeing crew alertness robbers jumped into a waiting boat and escaped.;-6.75;39.3333333333;18.0;2150 utc anchored boarded nordstar container cyprus 16803 9149873 06:45s дус 039:20e, dar es salaam anchorage, tanzania about six robbers boarded the ship.  alarm raised and crew mustered.  on seeing crew alertness robbers jumped into a waiting boat and escaped.;0;1;9.92516566657;4.84160731058;3;9
