Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area;large_area;distance a la base de pirate
2008;2;10;;BCD;13:07.40N;048:45.80E;Vehicle Carrier;United Kingdom;Steaming;Attempted;2;2;;0;0;0;0;0;0;0745 LT Steaming Attempted Toronto Vehicle Carrier United Kingdom 61321 9302205 13:07.40N _„_ 048:45.80E, Gulf of Aden A suspected pirate mother vessel approached the ship underway. When the range was about 3 NM, the mother vessel launched a speed boat. As the speed boat approached, ship_„Žs crew noticed two pirates armed with guns and then saw another three coming out of hiding with a portable ladder.  Ship took anti piracy measures and carried out  evasive manoeuvres.  The boarding was averted.;13.1277777778;48.7722222222;19.0;0745 lt steaming attempted toronto vehicle carrier united kingdom 61321 9302205 13:07.40n _„_ 048:45.80e, gulf of aden a suspected pirate mother vessel approached the ship underway. when the range was about 3 nm, the mother vessel launched a speed boat. as the speed boat approached, ship_„Žs crew noticed two pirates armed with guns and then saw another three coming out of hiding with a portable ladder.  ship took anti piracy measures and carried out  evasive manoeuvres.  the boarding was averted.;1;0;417.922358247;101.686046819;4.0;15.0;G;208.505352226
2008;10;10;;BCD;15:10.0N;051:45.0E;Bulk Carrier;Bahamas;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0900 LT Steaming Attempted Sophia Bulk Carrier Bahamas 32583 9330642 15:10.0N _„_ 051:45.0E, Gulf of Aden Armed pirates in a speedboat chased the ship underway from astern.  Master increased speed and made evasive manoeuvres to prevent boarding and contacted coalition warship on vhf ch. 16. Later, the boat aborted the attempt.  Coalition warship was monitoring the situation.;15.1666666667;51.75;19.0;0900 lt steaming attempted sophia bulk carrier bahamas 32583 9330642 15:10.0n _„_ 051:45.0e, gulf of aden armed pirates in a speedboat chased the ship underway from astern.  master increased speed and made evasive manoeuvres to prevent boarding and contacted coalition warship on vhf ch. 16. later, the boat aborted the attempt.  coalition warship was monitoring the situation.;0;0;312.671714981;21.2366958775;8.0;21.0;G;374.558519208
2008;16;10;;BCD;12:44.0N;045:52.0E;Tanker;Malta;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1700 UTC Steaming Attempted HormozTanker Malta 160930 9212890 12:44.0N _„_045:52.0E, Gulf of Aden A tanker underway noticed on radar theecho of three high-speed boats approaching. Master increased speed, commenced evasive manoeuvres and altered course to prevent the speedboats from getting closer. Master attempted to contact the coalition warship via vhf ch. 16 but failed to get any response. Later coalition warship responded and advised master to take evasive manoeuvres. As the speedboats approached the tanker, master noticed one speedboat with three men armed with machine guns. The evasive manoeuvres of the tanker prevented the boats from coming closer and later the speedboats aborted their attempt and disappeared.;12.7333333333;45.8666666667;20.0;1700 utc steaming attempted hormoztanker malta 160930 9212890 12:44.0n _„_045:52.0e, gulf of aden a tanker underway noticed on radar theecho of three high-speed boats approaching. master increased speed, commenced evasive manoeuvres and altered course to prevent the speedboats from getting closer. master attempted to contact the coalition warship via vhf ch. 16 but failed to get any response. later coalition warship responded and advised master to take evasive manoeuvres. as the speedboats approached the tanker, master noticed one speedboat with three men armed with machine guns. the evasive manoeuvres of the tanker prevented the boats from coming closer and later the speedboats aborted their attempt and disappeared.;1;0;101.761270287;62.6334430341;4.0;10.0;G;393.528617642
2008;28;10;;BCD;13:17.08N;048:35.43E;General Cargo;St. Vincent and Grenadines;Steaming;Fired upon;5;5;;0;0;1;0;0;0;1350 LT Steaming Fired upon Aquilo General Cargo St. Vincent and Grenadines 14188 7716220 13:17.08N _„_ 048:35.43E, Gulf of Aden Five pirates in a small fast speed boat approached the ship underway. Master raised alarm, took evasive manoeuvres and crew activated fire hoses. Pirates fired upon the ship with automatic weapons and the crew took shelter. They tried to board the ship using a ladder but the pirate boat's skipper fell overboard and they aborted the boarding and rescued him. Master activated SSAS and contacted the coalition warships. During a second approach to the ship the pirate boat's engine failed. A coalition warship responded and advised the master to steer a course towards them. The warship escorted the ship and later the ship resumed voyage. No damages and injuries to crew.;13.2855555556;48.5952777778;20.0;1350 lt steaming fired upon aquilo general cargo st. vincent and grenadines 14188 7716220 13:17.08n _„_ 048:35.43e, gulf of aden five pirates in a small fast speed boat approached the ship underway. master raised alarm, took evasive manoeuvres and crew activated fire hoses. pirates fired upon the ship with automatic weapons and the crew took shelter. they tried to board the ship using a ladder but the pirate boat's skipper fell overboard and they aborted the boarding and rescued him. master activated ssas and contacted the coalition warships. during a second approach to the ship the pirate boat's engine failed. a coalition warship responded and advised the master to steer a course towards them. the warship escorted the ship and later the ship resumed voyage. no damages and injuries to crew.;1;0;400.552122788;80.1418354136;5.0;15.0;G;230.051066562
2008;28;10;;BCD;13:26N;048:27E;Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0800 LT Steaming Fired upon Leander Tanker Panama 159187 9179608 13:26N _„_ 048:27E, Gulf of Aden Pirates in three high-speed crafts approached the tanker underway. Master took evasive manoeuvres, transmitted mayday messages, sounded foghorn and crew mustered. Pirates fired upon the tanker and attempted to board. Master maintained evasive manoeuvres and mayday messages. Pirates aborted the attempt after 10 minutes. Crew and ship safe.;13.4333333333;48.45;20.0;0800 lt steaming fired upon leander tanker panama 159187 9179608 13:26n _„_ 048:27e, gulf of aden pirates in three high-speed crafts approached the tanker underway. master took evasive manoeuvres, transmitted mayday messages, sounded foghorn and crew mustered. pirates fired upon the tanker and attempted to board. master maintained evasive manoeuvres and mayday messages. pirates aborted the attempt after 10 minutes. crew and ship safe.;0;0;387.362736502;62.3387805082;5.0;15.0;G;250.288071165
2008;28;10;;BCD;12:54N;046:40E;Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1500 LT Steaming Fired upon Leander Tanker Panama 159187 9179608 12:54N _„_ 046:40E, Gulf of Aden 12 pirates in three fast attack boats were noticed departing from a white coloured fishing vessel (pirate mother vessel). Master took evasive manoeuvres, activated SSAS, sent mayday messages and crew mustered in a safe compartment. For five minutes, the pirates aggressively fired towards the accommodation of the tanker and attempted to board. A coalition warship responded to the mayday messages and sent an aircraft to the scene. Master maintained the evasive manoeuvres. The pirates briefly stopped the attack to re-grouped and then attacked again. The aircraft made a very low pass over the pirates and then dropped some ordinance on them. The attempted attack was aborted and the situation became safe. After 20 minutes, a French helicopter arrived to check the situation and master informed them about the pirate mother vessel's location. Crew and ship safe.;12.9;46.6666666667;20.0;1500 lt steaming fired upon leander tanker panama 159187 9179608 12:54n _„_ 046:40e, gulf of aden 12 pirates in three fast attack boats were noticed departing from a white coloured fishing vessel (pirate mother vessel). master took evasive manoeuvres, activated ssas, sent mayday messages and crew mustered in a safe compartment. for five minutes, the pirates aggressively fired towards the accommodation of the tanker and attempted to board. a coalition warship responded to the mayday messages and sent an aircraft to the scene. master maintained the evasive manoeuvres. the pirates briefly stopped the attack to re-grouped and then attacked again. the aircraft made a very low pass over the pirates and then dropped some ordinance on them. the attempted attack was aborted and the situation became safe. after 20 minutes, a french helicopter arrived to check the situation and master informed them about the pirate mother vessel's location. crew and ship safe.;0;0;188.371686099;58.1956209686;4.0;11.0;G;325.655185839
2008;2;11;;BCD;13:02N;046:37E;Chemical Tanker;Denmark;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1000 UTC Steaming Fired upon Britta Maersk Chemical Tanker Denmark 19758 9341433 13.02N _„_ 046:37E, Gulf of Aden A tanker underway sighted one fishing boat _„_ white hull and orange inboard on port bow. One speedboat, which was hidden behind the fishing boat, started to approach the tanker at high speed. The ship crew noticed five men armed with automatic weapons in the boat. Anti piracy measures enforced. Pirates opened fire on tanker. Tanker released foam through the foam monitors and fire hoses, which covered the water on both sides of the tanker. Speedboats stopped firing and returned to fishing boat.;13.0333333333;46.6166666667;21.0;1000 utc steaming fired upon britta maersk chemical tanker denmark 19758 9341433 13.02n _„_ 046:37e, gulf of aden a tanker underway sighted one fishing boat _„_ white hull and orange inboard on port bow. one speedboat, which was hidden behind the fishing boat, started to approach the tanker at high speed. the ship crew noticed five men armed with automatic weapons in the boat. anti piracy measures enforced. pirates opened fire on tanker. tanker released foam through the foam monitors and fire hoses, which covered the water on both sides of the tanker. speedboats stopped firing and returned to fishing boat.;1;0;184.236167149;43.7453999402;4.0;11.0;G;338.375456135
2008;11;11;;BCD;12:45N;046:04E;Bulk Carrier;India;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0415 UTC Steaming Attempted Jag Arnav Bulk Carrier India 38265 9109392 12:45N _„_ 046:04E, Gulf of Aden Two speed boats with 3-4 pirates armed in each boat chased the ship underway. Evasive manoeuvres made and warship contacted.  A naval helicopter arrived at location and interrupted the speed boats.  Speed boats aborted the attack. Later, a warship was sighted and established contact.;12.75;46.0666666667;21.0;0415 utc steaming attempted jag arnav bulk carrier india 38265 9109392 12:45n _„_ 046:04e, gulf of aden two speed boats with 3-4 pirates armed in each boat chased the ship underway. evasive manoeuvres made and warship contacted.  a naval helicopter arrived at location and interrupted the speed boats.  speed boats aborted the attack. later, a warship was sighted and established contact.;0;0;123.275884014;73.3893093063;4.0;10.0;G;374.531930971
2008;12;11;;BCD;12:33.6N;045:10.6E;Tanker;Cyprus;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1210 UTC Steaming Attempted Haraz Tanker Cyprus 163660 9357406 12:33.6N _„_ 045:10.6E, Gulf of Aden Armed pirates in two speedboats chased the tanker underway.  Tanker took evasive manoeuvres and escaped from the pirates.;12.5516666667;45.1683333333;21.0;1210 utc steaming attempted haraz tanker cyprus 163660 9357406 12:33.6n _„_ 045:10.6e, gulf of aden armed pirates in two speedboats chased the tanker underway.  tanker took evasive manoeuvres and escaped from the pirates.;0;0;38.8717564447;26.2716061136;4.0;9.0;G;457.588196101
2008;13;11;;BCD;13:28.0N;049:21.5E;Bulk Carrier;China;Steaming;Fired upon;6;6;;0;0;0;0;0;0;0630 LT Steaming Fired upon Tai Bai Hai Bulk Carrier China 22041 8318269 13:28.0N _„_ 049:21.5E, Gulf of Aden Six pirates in a fast speedboat approached the ship underway. Master raised alarm, took evasive manoeuvres and crew activated fire hoses. The pirates ordered the ship to stop but master continued with the evasive manoeuvres. The pirates fired upon the ship with two rocket propelled grenades and automatic weapons. Master called coalition warship and asked for immediate assistance. A coalition warship responded and came to the location in 15 minutes and chased away the pirate boat. No injuries to crew or damages to the ship.;13.4666666667;49.3513888889;21.0;0630 lt steaming fired upon tai bai hai bulk carrier china 22041 8318269 13:28.0n _„_ 049:21.5e, gulf of aden six pirates in a fast speedboat approached the ship underway. master raised alarm, took evasive manoeuvres and crew activated fire hoses. the pirates ordered the ship to stop but master continued with the evasive manoeuvres. the pirates fired upon the ship with two rocket propelled grenades and automatic weapons. master called coalition warship and asked for immediate assistance. a coalition warship responded and came to the location in 15 minutes and chased away the pirate boat. no injuries to crew or damages to the ship.;1;0;484.376918506;95.4837406636;5.0;16.0;G;242.365994686
